task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
7,0.5,"['Drive car to gas station', 'Park car at a gas pump', 'Go into gas station and pay for gas', 'Go back to car and open gas tank door', 'Remove gas cap', 'Lift handle on gas pump', 'Select type of fuel preferred']","['Close tank door', 'Insert nozzle into gas tank on car']",Insert nozzle into gas tank on car,1
8,0.5714285714285714,"['Drive car to gas station', 'Park car at a gas pump', 'Go into gas station and pay for gas', 'Go back to car and open gas tank door', 'Remove gas cap', 'Lift handle on gas pump', 'Select type of fuel preferred', 'Insert nozzle into gas tank on car']","['Remove gas cap', 'Begin pumping']",Begin pumping,1
9,0.6428571428571429,"['Drive car to gas station', 'Park car at a gas pump', 'Go into gas station and pay for gas', 'Go back to car and open gas tank door', 'Remove gas cap', 'Lift handle on gas pump', 'Select type of fuel preferred', 'Insert nozzle into gas tank on car', 'Begin pumping']","['Stop pumping and remove nozzle when completed', 'Remove gas cap']",Stop pumping and remove nozzle when completed,0
10,0.7142857142857143,"['Drive car to gas station', 'Park car at a gas pump', 'Go into gas station and pay for gas', 'Go back to car and open gas tank door', 'Remove gas cap', 'Lift handle on gas pump', 'Select type of fuel preferred', 'Insert nozzle into gas tank on car', 'Begin pumping', 'Stop pumping and remove nozzle when completed']","['Hang nozzle on gas pump', 'Lift handle on gas pump']",Hang nozzle on gas pump,0
11,0.7857142857142857,"['Drive car to gas station', 'Park car at a gas pump', 'Go into gas station and pay for gas', 'Go back to car and open gas tank door', 'Remove gas cap', 'Lift handle on gas pump', 'Select type of fuel preferred', 'Insert nozzle into gas tank on car', 'Begin pumping', 'Stop pumping and remove nozzle when completed', 'Hang nozzle on gas pump']","['Put gas cap back on', 'Drive car to gas station']",Put gas cap back on,0
12,0.8571428571428571,"['Drive car to gas station', 'Park car at a gas pump', 'Go into gas station and pay for gas', 'Go back to car and open gas tank door', 'Remove gas cap', 'Lift handle on gas pump', 'Select type of fuel preferred', 'Insert nozzle into gas tank on car', 'Begin pumping', 'Stop pumping and remove nozzle when completed', 'Hang nozzle on gas pump', 'Put gas cap back on']","['Close tank door', 'Go into gas station and pay for gas']",Close tank door,0
13,0.9285714285714286,"['Drive car to gas station', 'Park car at a gas pump', 'Go into gas station and pay for gas', 'Go back to car and open gas tank door', 'Remove gas cap', 'Lift handle on gas pump', 'Select type of fuel preferred', 'Insert nozzle into gas tank on car', 'Begin pumping', 'Stop pumping and remove nozzle when completed', 'Hang nozzle on gas pump', 'Put gas cap back on', 'Close tank door']","['Begin pumping', 'Get in car']",Get in car,1
0,0.0,[],"['Park car next to gas pump.', 'Park car next to gas pump.']",Park car next to gas pump.,1
1,0.1,['Park car next to gas pump.'],"['Leave gas station.', 'Open gas tank.']",Open gas tank.,1
2,0.2,"['Park car next to gas pump.', 'Open gas tank.']","['Insert nozzle into gas tank.', 'Insert credit/debit card into pump or go inside store to purchase fuel.']",Insert credit/debit card into pump or go inside store to purchase fuel.,1
3,0.3,"['Park car next to gas pump.', 'Open gas tank.', 'Insert credit/debit card into pump or go inside store to purchase fuel.']","['Close gas tank.', 'Select type of fuel.']",Select type of fuel.,1
4,0.4,"['Park car next to gas pump.', 'Open gas tank.', 'Insert credit/debit card into pump or go inside store to purchase fuel.', 'Select type of fuel.']","['Fill tank.', 'Insert nozzle into gas tank.']",Insert nozzle into gas tank.,1
5,0.5,"['Park car next to gas pump.', 'Open gas tank.', 'Insert credit/debit card into pump or go inside store to purchase fuel.', 'Select type of fuel.', 'Insert nozzle into gas tank.']","['Close gas tank.', 'Pull lever on nozzle to pump gas.']",Pull lever on nozzle to pump gas.,1
6,0.6,"['Park car next to gas pump.', 'Open gas tank.', 'Insert credit/debit card into pump or go inside store to purchase fuel.', 'Select type of fuel.', 'Insert nozzle into gas tank.', 'Pull lever on nozzle to pump gas.']","['Insert credit/debit card into pump or go inside store to purchase fuel.', 'Fill tank.']",Fill tank.,1
7,0.7,"['Park car next to gas pump.', 'Open gas tank.', 'Insert credit/debit card into pump or go inside store to purchase fuel.', 'Select type of fuel.', 'Insert nozzle into gas tank.', 'Pull lever on nozzle to pump gas.', 'Fill tank.']","['Insert nozzle into gas tank.', 'Return nozzle to original location.']",Return nozzle to original location.,1
8,0.8,"['Park car next to gas pump.', 'Open gas tank.', 'Insert credit/debit card into pump or go inside store to purchase fuel.', 'Select type of fuel.', 'Insert nozzle into gas tank.', 'Pull lever on nozzle to pump gas.', 'Fill tank.', 'Return nozzle to original location.']","['Close gas tank.', 'Park car next to gas pump.']",Close gas tank.,0
9,0.9,"['Park car next to gas pump.', 'Open gas tank.', 'Insert credit/debit card into pump or go inside store to purchase fuel.', 'Select type of fuel.', 'Insert nozzle into gas tank.', 'Pull lever on nozzle to pump gas.', 'Fill tank.', 'Return nozzle to original location.', 'Close gas tank.']","['Open gas tank.', 'Leave gas station.']",Leave gas station.,1
0,0.0,[],"['Pull out pump', 'Drive to gas station']",Drive to gas station,1
1,0.07692307692307693,['Drive to gas station'],"['Replace', 'Pull up next to pump']",Pull up next to pump,1
2,0.15384615384615385,"['Drive to gas station', 'Pull up next to pump']","['Get out', 'Remove nozzle']",Get out,0
3,0.23076923076923078,"['Drive to gas station', 'Pull up next to pump', 'Get out']","['Take gas cap off', 'Pump desired amount']",Take gas cap off,0
4,0.3076923076923077,"['Drive to gas station', 'Pull up next to pump', 'Get out', 'Take gas cap off']","['Replace', 'Pull out pump']",Pull out pump,1
5,0.38461538461538464,"['Drive to gas station', 'Pull up next to pump', 'Get out', 'Take gas cap off', 'Pull out pump']","['Select grade', 'Pump desired amount']",Select grade,0
6,0.46153846153846156,"['Drive to gas station', 'Pull up next to pump', 'Get out', 'Take gas cap off', 'Pull out pump', 'Select grade']","['Swipe credit card', 'Drive to gas station']",Swipe credit card,0
7,0.5384615384615384,"['Drive to gas station', 'Pull up next to pump', 'Get out', 'Take gas cap off', 'Pull out pump', 'Select grade', 'Swipe credit card']","['Replace', 'Insert nozzle into gas tank']",Insert nozzle into gas tank,1
8,0.6153846153846154,"['Drive to gas station', 'Pull up next to pump', 'Get out', 'Take gas cap off', 'Pull out pump', 'Select grade', 'Swipe credit card', 'Insert nozzle into gas tank']","['Pump desired amount', 'Get out']",Pump desired amount,0
9,0.6923076923076923,"['Drive to gas station', 'Pull up next to pump', 'Get out', 'Take gas cap off', 'Pull out pump', 'Select grade', 'Swipe credit card', 'Insert nozzle into gas tank', 'Pump desired amount']","['Remove nozzle', 'Take receipt']",Remove nozzle,0
10,0.7692307692307693,"['Drive to gas station', 'Pull up next to pump', 'Get out', 'Take gas cap off', 'Pull out pump', 'Select grade', 'Swipe credit card', 'Insert nozzle into gas tank', 'Pump desired amount', 'Remove nozzle']","['Take gas cap off', 'Replace']",Replace,1
11,0.8461538461538461,"['Drive to gas station', 'Pull up next to pump', 'Get out', 'Take gas cap off', 'Pull out pump', 'Select grade', 'Swipe credit card', 'Insert nozzle into gas tank', 'Pump desired amount', 'Remove nozzle', 'Replace']","['Pump desired amount', 'Put cap back on tank']",Put cap back on tank,1
12,0.9230769230769231,"['Drive to gas station', 'Pull up next to pump', 'Get out', 'Take gas cap off', 'Pull out pump', 'Select grade', 'Swipe credit card', 'Insert nozzle into gas tank', 'Pump desired amount', 'Remove nozzle', 'Replace', 'Put cap back on tank']","['Get out', 'Take receipt']",Take receipt,1
0,0.0,[],"['Park next to the gas pump.', 'Insert nozzle into fuel tank opening.']",Park next to the gas pump.,0
1,0.125,['Park next to the gas pump.'],"['Squeeze the lever on the nozzle.', 'Pay the attendant.']",Pay the attendant.,1
2,0.25,"['Park next to the gas pump.', 'Pay the attendant.']","['Replace the nozzle.', 'Pick up the gas nozzle.']",Pick up the gas nozzle.,1
3,0.375,"['Park next to the gas pump.', 'Pay the attendant.', 'Pick up the gas nozzle.']","['Replace the nozzle.', 'Flip the lever.']",Flip the lever.,1
4,0.5,"['Park next to the gas pump.', 'Pay the attendant.', 'Pick up the gas nozzle.', 'Flip the lever.']","['Insert nozzle into fuel tank opening.', 'Pump the amount of gas you need.']",Insert nozzle into fuel tank opening.,0
5,0.625,"['Park next to the gas pump.', 'Pay the attendant.', 'Pick up the gas nozzle.', 'Flip the lever.', 'Insert nozzle into fuel tank opening.']","['Replace the nozzle.', 'Squeeze the lever on the nozzle.']",Squeeze the lever on the nozzle.,1
6,0.75,"['Park next to the gas pump.', 'Pay the attendant.', 'Pick up the gas nozzle.', 'Flip the lever.', 'Insert nozzle into fuel tank opening.', 'Squeeze the lever on the nozzle.']","['Pick up the gas nozzle.', 'Pump the amount of gas you need.']",Pump the amount of gas you need.,1
7,0.875,"['Park next to the gas pump.', 'Pay the attendant.', 'Pick up the gas nozzle.', 'Flip the lever.', 'Insert nozzle into fuel tank opening.', 'Squeeze the lever on the nozzle.', 'Pump the amount of gas you need.']","['Replace the nozzle.', 'Flip the lever.']",Replace the nozzle.,0
0,0.0,[],"['Allow gas to flow into tank', 'Know which side of the car your gas cap is located']",Know which side of the car your gas cap is located,1
1,0.07692307692307693,['Know which side of the car your gas cap is located'],"['Replace nozzle back into pump rest', 'Pull up to the pump on the same side as gas cap']",Pull up to the pump on the same side as gas cap,1
2,0.15384615384615385,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap']","['Open gas cap', 'Allow gas to flow into tank']",Open gas cap,0
3,0.23076923076923078,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap', 'Open gas cap']","['Select payment option', 'Squeeze lever under the handle of the nozzle']",Select payment option,0
4,0.3076923076923077,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap', 'Open gas cap', 'Select payment option']","['Squeeze lever under the handle of the nozzle', 'Follow payment directions on screen']",Follow payment directions on screen,1
5,0.38461538461538464,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap', 'Open gas cap', 'Select payment option', 'Follow payment directions on screen']","['Select which grade of gasoline you need', 'Pull up to the pump on the same side as gas cap']",Select which grade of gasoline you need,0
6,0.46153846153846156,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap', 'Open gas cap', 'Select payment option', 'Follow payment directions on screen', 'Select which grade of gasoline you need']","['Remove nozzle from pump', 'Pull up to the pump on the same side as gas cap']",Remove nozzle from pump,0
7,0.5384615384615384,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap', 'Open gas cap', 'Select payment option', 'Follow payment directions on screen', 'Select which grade of gasoline you need', 'Remove nozzle from pump']","['Follow payment directions on screen', 'Place end of nozzle into hole under where the gas cap was']",Place end of nozzle into hole under where the gas cap was,1
8,0.6153846153846154,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap', 'Open gas cap', 'Select payment option', 'Follow payment directions on screen', 'Select which grade of gasoline you need', 'Remove nozzle from pump', 'Place end of nozzle into hole under where the gas cap was']","['Replace gas cap', 'Squeeze lever under the handle of the nozzle']",Squeeze lever under the handle of the nozzle,1
9,0.6923076923076923,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap', 'Open gas cap', 'Select payment option', 'Follow payment directions on screen', 'Select which grade of gasoline you need', 'Remove nozzle from pump', 'Place end of nozzle into hole under where the gas cap was', 'Squeeze lever under the handle of the nozzle']","['Allow gas to flow into tank', 'Remove nozzle from pump']",Allow gas to flow into tank,0
10,0.7692307692307693,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap', 'Open gas cap', 'Select payment option', 'Follow payment directions on screen', 'Select which grade of gasoline you need', 'Remove nozzle from pump', 'Place end of nozzle into hole under where the gas cap was', 'Squeeze lever under the handle of the nozzle', 'Allow gas to flow into tank']","['Replace gas cap', 'When full stop squeezing handle']",When full stop squeezing handle,1
11,0.8461538461538461,"['Know which side of the car your gas cap is located', 'Pull up to the pump on the same side as gas cap', 'Open gas cap', 'Select payment option', 'Follow payment directions on screen', 'Select which grade of gasoline you need', 'Remove nozzle from pump', 'Place end of nozzle into hole under where the gas cap was', 'Squeeze lever under the handle of the nozzle', 'Allow gas to flow into tank', 'When full stop squeezing handle']","['Replace nozzle back into pump rest', 'Follow payment directions on screen']",Replace nozzle back into pump rest,0
