task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule']","['Board bus.', 'Decide which bus']",Decide which bus,1
3,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Decide which bus']","['go to bus stop', 'Pull the cord alerting the driver to stop']",go to bus stop,0
4,30.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Decide which bus', 'go to bus stop']","['bus has arrived on destination', 'When you see your bus approaching, signal to the driver to stop.']","When you see your bus approaching, signal to the driver to stop.",1
5,35.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Decide which bus', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.']","['Bus reaches at departure station', 'Get off the bus']",Bus reaches at departure station,0
6,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Decide which bus', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Bus reaches at departure station']","['When bus arrives, step on board.', 'Find out when bus leaves.']","When bus arrives, step on board.",0
7,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Decide which bus', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Bus reaches at departure station', 'When bus arrives, step on board.']","['wait for the bus', 'Take your seat']",Take your seat,1
8,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Decide which bus', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Bus reaches at departure station', 'When bus arrives, step on board.', 'Take your seat']","['Exit at your destination when the bus stops', 'Find out how much the bus ride costs, either online or by calling bus company']",Exit at your destination when the bus stops,0
0,0,[],"['Find out how much the bus ride costs, either online or by calling bus company', 'climb down stairs and exit bus']","Find out how much the bus ride costs, either online or by calling bus company",0
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Check to bus schedule to see when the bus is running.', 'Step on bus']",Check to bus schedule to see when the bus is running.,0
2,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check to bus schedule to see when the bus is running.']","['go to door', 'Wait for bus']",Wait for bus,1
3,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check to bus schedule to see when the bus is running.', 'Wait for bus']","['Pay for fare', 'Get down once the destination is reached']",Pay for fare,0
4,60.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check to bus schedule to see when the bus is running.', 'Wait for bus', 'Pay for fare']","['Walk to bus stop', 'Wait for your stop']",Wait for your stop,1
5,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check to bus schedule to see when the bus is running.', 'Wait for bus', 'Pay for fare', 'Wait for your stop']","['Press stop button', 'Wait a bus stop']",Press stop button,0
6,80.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check to bus schedule to see when the bus is running.', 'Wait for bus', 'Pay for fare', 'Wait for your stop', 'Press stop button']","['Wait for bus', 'thank the driver, possibly tip']","thank the driver, possibly tip",1
0,0,[],"['Figure out the place you want to reach', 'Exit bus at destination']",Figure out the place you want to reach,0
1,20.0,['Figure out the place you want to reach'],"['Go to bus stop.', 'signal by bell for stop']",Go to bus stop.,0
2,25.0,"['Figure out the place you want to reach', 'Go to bus stop.']","['Wait for bus', 'Pull cord at stop']",Wait for bus,0
3,35.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus']","['Bus reaches at departure station', 'Watch your step when getting down from the bus.']",Bus reaches at departure station,0
4,40.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Bus reaches at departure station']","['Driver opens door', 'go to door']",Driver opens door,0
5,45.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Bus reaches at departure station', 'Driver opens door']","['Check to bus schedule to see when the bus is running.', 'when it arrives get on']",when it arrives get on,1
6,55.00000000000001,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Bus reaches at departure station', 'Driver opens door', 'when it arrives get on']","['Wait.', 'Find a empty seat']",Find a empty seat,1
7,60.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Bus reaches at departure station', 'Driver opens door', 'when it arrives get on', 'Find a empty seat']","['wait till my stop is approaching', 'Go to bus stop']",wait till my stop is approaching,0
8,75.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Bus reaches at departure station', 'Driver opens door', 'when it arrives get on', 'Find a empty seat', 'wait till my stop is approaching']","['stand up and depart the bus', 'When you see your bus approaching, signal to the driver to stop.']",stand up and depart the bus,0
0,0,[],"['Give money', 'Figure out the place you want to reach']",Figure out the place you want to reach,1
1,20.0,['Figure out the place you want to reach'],"['climb down stairs and exit bus', 'Walk to bus stop']",Walk to bus stop,1
2,45.0,"['Figure out the place you want to reach', 'Walk to bus stop']","['Enter bus', 'Debark from bus.']",Enter bus,0
3,60.0,"['Figure out the place you want to reach', 'Walk to bus stop', 'Enter bus']","['go to the nearest bus stop', 'Wait for stop']",Wait for stop,1
0,0,[],"['choose the route you want to take', 'Wait for your stop to be announced.']",choose the route you want to take,0
1,20.0,['choose the route you want to take'],"['Go to bus stop at designated time.', 'When you are near your destination, press the STOP button.']",Go to bus stop at designated time.,0
2,50.0,"['choose the route you want to take', 'Go to bus stop at designated time.']","['Pay for the ride', 'Get off bus']",Pay for the ride,0
3,55.00000000000001,"['choose the route you want to take', 'Go to bus stop at designated time.', 'Pay for the ride']","['Go to a bus stop', 'starting walking to seat on bus']",starting walking to seat on bus,1
4,55.00000000000001,"['choose the route you want to take', 'Go to bus stop at designated time.', 'Pay for the ride', 'starting walking to seat on bus']","['Wait for the Bus', 'sit in seat']",sit in seat,1
5,60.0,"['choose the route you want to take', 'Go to bus stop at designated time.', 'Pay for the ride', 'starting walking to seat on bus', 'sit in seat']","['Go to bus stop.', 'Ride to destination']",Ride to destination,1
0,0,[],"['Find out how much the bus ride costs, either online or by calling bus company', 'Ride bus to destination']","Find out how much the bus ride costs, either online or by calling bus company",0
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Get off bus', 'Find out bus schedule']",Find out bus schedule,1
2,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule']","['Find a vacant seat (if possible).', 'Wait for bus at bus stop']",Wait for bus at bus stop,1
3,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Wait for bus at bus stop']","['Get into the bus', 'When your stop comes get up and go the exit door of bus']",Get into the bus,0
4,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Wait for bus at bus stop', 'Get into the bus']","['choose the route you want to take', 'Find an empty seat']",Find an empty seat,1
5,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Wait for bus at bus stop', 'Get into the bus', 'Find an empty seat']","[""Sit down or stand if there isn't an empty seat"", 'Walk to bus stop']",Sit down or stand if there isn't an empty seat,0
6,75.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Wait for bus at bus stop', 'Get into the bus', 'Find an empty seat', ""Sit down or stand if there isn't an empty seat""]","['Stand up.', 'walk to bus stop']",Stand up.,0
